conversation_id,id,request_id,tenant_name,tenant_id,user_id,message,created_at,expert,answer,page_path,time_took,tags
b66a0a77-054d-4315-9225-8ad95a040e2d,30dd6cf9-17eb-466a-b96f-f23e8e39fa19,30dd6cf9-17eb-466a-b96f-f23e8e39fa19,General Motors Company,64c8a1f2058cfa281616c0b931ae1992,665e23bb0201797bacbfcc1561704810,I am looking for information on this project: Corvette Concept Reveal,2025-08-14T13:58:31.315000,Redrock_API,"Here is the information on the project [Corvette Concept Reveal](https://generalmotors.my.workfront.adobe.com/project/6838854e0000e1f84ec3565f00fb603d):

- **Owner**: [Owner](https://generalmotors.my.workfront.adobe.com/user/66fa8c1e1e67f8fc41435a7200677488)
- **Entered By**: [Entered By](https://generalmotors.my.workfront.adobe.com/user/6785197518c3fa7f4fcae2e16aeebb03)
- **Planned Start Date**: June 24, 2025
- **Planned Completion Date**: August 26, 2025
- **Estimated Completion Date**: August 27, 2025
- **Actual Start Date**: June 24, 2025
- **Projected Completion Date**: August 27, 2025
- **Percent Complete**: 70.81%
- **Priority**: 2
- **Description**: SB 5/27
- **Custom Forms**: Standard Intake Form, OPMG Project Details, Campaign Details
- **Template**: [Template](https://generalmotors.my.workfront.adobe.com/template/67204b6a0037de35dc5b214e06969b40)
- **Group**: [Group](https://generalmotors.my.workfront.adobe.com/group/66b4a4c000012ffbef41a3e766cb34ad)
- **Reference Number**: 724200
- **Last Update Date**: August 14, 2025
- **Status**: In Progress

To get this answer, I searched for the project named ""Corvette Concept Reveal"" and retrieved its details.",/home/workspaces,32.045,
388bca7a-4bb0-4fe7-8644-a046e16e3c89,370a012c-a3ac-4754-945e-b88f3bccdae9,370a012c-a3ac-4754-945e-b88f3bccdae9,Sinclair Broadcast Group,663e4b4e0c21115954cc50a93712729e,66d755cb2315f945e7f10c305e1d8ca7,how dio i add tasks to a campaign,2025-08-14T13:55:26.538000,Help_Documentation,"To add tasks to a campaign in Workfront, you can follow these steps:

1. Click the **Main Menu** in the upper-right corner, then select **Home**.
2. If you haven't already, add the **My Tasks** widget to your home screen by clicking **Customize** and finding **My Tasks**.
3. Navigate to the **My Tasks** widget and click **New**.
4. In the **New Task** dialog box, enter the name of the task you want to add.
5. Start typing the name of the campaign you want to associate the task with, and select it from the list that appears.
6. Optionally, fill in additional details in the following fields:
   - **Description**: Enter a description for the task.
   - **Assignments**: Assign users to the task.
   - **Duration**: Specify how long the task will take.
   - **Planned Completion Date**: Choose a date for when the task should be completed.
   - **More options**: Click to configure additional settings for the task.
7. Finally, click **Create task** to add it to the campaign.

This process will help you effectively manage tasks within your campaign in Workfront.

Sources:
- [Create Work Items and Projects from the Home Area: Add a task...](https://experienceleague.adobe.com/en/docs/workfront/using/basics/home/use-home-area/create-work-items-in-home#:~:text=Add%20a%20task%20to%20a%20projectYou%20can%20add%20a,see%20Edit%20tasks7%20Click%20Create%20task)",/home/workspaces,5.017,
151016f5-a322-471e-ab76-75d664792563,f805646c-5eb3-402e-8f1c-07103589c552,f805646c-5eb3-402e-8f1c-07103589c552,Arthrex Inc,53d92871000466a1c03dddf57effc28c,595e33730079bf79fe7314cc06bbbad7,What's going on?,2025-08-14T13:53:50.181000,Summarizer,"### Summary

**Sterilization Qualification needed**

- **Purpose**: A regular sterilization qualification is required before the project can be completed, as per feedback from Bri.
- **Current State**: The issue is new and has not progressed (0% complete).
- **Key Stakeholders**: Anderson Lowrie, Brianna Pawlyshyn, Ashley Baker.
- **Updates**:
  - Anderson Lowrie has subscribed to the issue, updated the reason for the change request, and given access to Brianna and Ashley.
  - Anderson has also requested Brianna and Ashley to work on this issue.
- **Comments**:
  - Anderson Lowrie is seeking details on the tasks needed for the sterilization qualification and clarification on whether the CN is a successor of the qualification.
  - A follow-up meeting is scheduled for Friday, August 15, due to a lack of necessary information to replan.

### Next Steps
- Await details from Brianna Pawlyshyn and Ashley Baker regarding the specific tasks for the sterilization qualification.
- Attend the scheduled meeting on August 15 to gather the required information.",/issue/688bb9b90000ef2964e122ca2f593132/updates,5.229,
71632619-8e74-4892-9285-389e307c1329,0cefea5c-8788-4c26-a1a0-d31bcc7bed36,0cefea5c-8788-4c26-a1a0-d31bcc7bed36,Adobe Systems Incorporated,582a24f000184dbb78059d030bfdc703,64ac1888057258341dd38c6e567e85a1,help me write the text mode for a column in a report that calculates the difference between an issue's entry date and actual completion date,2025-08-14T13:42:35.311000,Help_Documentation,"To create a text mode column in a report that calculates the difference between an issue's entry date and its actual completion date in Workfront, you can use the following steps:

1. **Identify the Fields**: You need to know the field names for the entry date and the actual completion date. Typically, these might be `entryDate` and `actualCompletionDate`.

2. **Write the Text Mode Code**: You will use the `dateDiff` function to calculate the difference between the two dates. The syntax for the text mode column would look something like this:

   ```
   valueformat=number
   valuefield=dateDiff(entryDate, actualCompletionDate, ""days"")
   ```

   In this example, the difference will be calculated in days. You can change `""days""` to `""hours""` or `""minutes""` if you need the difference in those units.

3. **Add the Column to Your Report**: Once you have your text mode code ready, you can add it to the report by navigating to the report settings and inserting the code into the appropriate column configuration.

4. **Save and Run the Report**: After adding the column, save your changes and run the report to see the calculated differences.

This approach will allow you to effectively track the time taken from the entry of an issue to its completion.

Sources:
- [Format dates in text mode reports: DocumentationWorkfrontWorkfron, partialAtDate DW,...](https://experienceleague.adobe.com/en/docs/workfront/using/reporting/reports/text-mode/format-dates-in-text-mode-reports#:~:text=DocumentationWorkfrontWorkfron,%20partialAtDate%20%20DW%2C%20Mth%2C%20Day%2C%20YR%20Time)",/report/689d0bb500079c5c0e1635b12079fc69/edit,8.458,
98101a67-2ffd-4088-9789-91efa1532bdd,80365e58-cfc5-4b14-b095-361094923731,80365e58-cfc5-4b14-b095-361094923731,General Motors Company,64c8a1f2058cfa281616c0b931ae1992,653a98f901375b88db9c1e8bb59981d3,Give me a list of BRD Due Dates in order.,2025-08-14T13:25:55.472000,Redrock_API,"Here are the BRD tasks sorted by their due dates:

| Task                                                                                                      | Due Date               |
|-----------------------------------------------------------------------------------------------------------|------------------------|
| [Business Requirements Document (BRD)/Data Specs](https://generalmotors.my.workfront.adobe.com/task/670446e000098b4e7f2bb451853d0dd9) | 2024-10-08             |
| [BRD](https://generalmotors.my.workfront.adobe.com/task/672d29ad00027a7c532f9df450097552)                 | 2024-11-12             |
| [Business Requirements Document (BRD) Development](https://generalmotors.my.workfront.adobe.com/task/6734cb3a0028b9b94385d19cd35d2173) | 2024-11-22             |
| [COAD & BRD](https://generalmotors.my.workfront.adobe.com/task/6759f60c002783fd3a0676c8aa39fde7)           | 2024-12-13             |
| [CML Provision of BRD](https://generalmotors.my.workfront.adobe.com/task/6756e0a40038cbcab7c1a8aafbe7b407) | 2024-12-23             |
| [Business Requirements Document (BRD) Development](https://generalmotors.my.workfront.adobe.com/task/67521867003515fe6d6ed832883cceba) | 2025-01-10             |
| [COAD & BRD](https://generalmotors.my.workfront.adobe.com/task/678168b1001fcf087e0dccc94f475164)           | 2025-01-31             |
| [Business Requirements Document (BRD) Development](https://generalmotors.my.workfront.adobe.com/task/678168b2001fcf1722ebfe202458d974) | 2025-01-28             |
| [BRD Review](https://generalmotors.my.workfront.adobe.com/task/678168b2001fcf20d95347643b8c7edd)           | 2025-01-29             |
| [Business Requirements Document (BRD) Development](https://generalmotors.my.workfront.adobe.com/task/67817ec7002ca6114cccfa2ecf276b54) | 2025-02-13             |
| [COAD & BRD](https://generalmotors.my.workfront.adobe.com/task/67817ec6002ca602b876cb755f9151ff)           | 2025-02-13             |
| [Business Requirements Document (BRD) Development](https://generalmotors.my.workfront.adobe.com/task/678a99e300037455d4459dbc48f4c27f) | 2025-02-14             |
| [Business Requirements Document (BRD) Development](https://generalmotors.my.workfront.adobe.com/task/67aa14e20004b948ad1ea72ab7695aa1) | 2025-03-05             |
| [Business Requirements Document (BRD) Development](https://generalmotors.my.workfront.adobe.com/task/67ae050900038270d379547041ec7f4d) | 2025-03-31             |
| [BRD Review](https://generalmotors.my.workfront.adobe.com/task/67b514360000abcba12f09be87cd775c)           | 2025-04-01             |
| [Business Requirements Document (BRD) Development](https://generalmotors.my.workfront.adobe.com/task/678fe87e000581c232b80db7e4975fd1) | 2025-04-08             |
| [BRD, SEED & TEST LIST](https://generalmotors.my.workfront.adobe.com/task/67abaf120005e7234f6bbfb73211ecfc) | 2025-04-22             |
| [Business Requirements Document (BRD) Development](https://generalmotors.my.workfront.adobe.com/task/67abc5260005492d89e52b67ea7c1791) | 2025-04-29             |

To get this answer, I searched for tasks with the name ""BRD"" and retrieved their due dates.",/projects/all,40.65,
01817b2e-74be-4d58-a952-0885aa573d97,540a0115-361d-4225-a462-19f2989eb3dc,540a0115-361d-4225-a462-19f2989eb3dc,Arthrex Inc,53d92871000466a1c03dddf57effc28c,60c8ca3a00207abc629b6dedbe1e34b6,Where can I find resource pools,2025-08-14T13:20:54.736000,Help_Documentation,"To find Resource Pools in Workfront, you can follow these steps:

1. Navigate to the main menu of Workfront.
2. Look for the section related to Resource Management or Resource Pools.
3. Within that section, you should see options to view existing Resource Pools or create new ones.

Resource Pools are collections of users needed for project completion, and they can be shared across multiple projects, programs, or portfolios. If you need to create a new Resource Pool, you can do so by selecting the option to create a Resource Pool and populating it with existing users or associating it with new users.

If you have any specific questions about managing Resource Pools or need assistance with a particular task related to them, feel free to ask!

Sources:
- [Resource Pools Overview: Overview of Resource...](https://experienceleague.adobe.com/en/docs/workfront/using/manage-resources/resource-planning-in-adobe-workfront/resource-pools/work-with-resource-pools#:~:text=Overview%20of%20Resource%20Pools%20A,with%20a%20project%2C%20template%2C%20or%20user)",/home/workspaces,3.755,
01817b2e-74be-4d58-a952-0885aa573d97,3b16b2fd-0912-44c9-9caf-f266f8d2b28a,3b16b2fd-0912-44c9-9caf-f266f8d2b28a,Arthrex Inc,53d92871000466a1c03dddf57effc28c,60c8ca3a00207abc629b6dedbe1e34b6,Is there a way I can add a custom form to multiple projects at once?,2025-08-14T14:12:43.251000,Help_Documentation,"To add a custom form to multiple projects at once in Workfront, you will need to follow a specific process, as adding custom forms to projects in bulk is handled differently than for other objects. Here are the steps you can take:

1. Navigate to the list of projects you want to update.
2. Select the multiple projects you wish to add the custom form to.
3. Click the **More** menu, then click the **Edit** icon.
   - Alternatively, you can click the **Edit** icon at the top of the list.
4. In the left panel, click on **Custom Forms**.
5. In the **Make a selection** drop-down menu, choose the custom form you want to associate with all the selected projects.
   - If you cannot find the form in the drop-down menu, it may be because at least one of the selected projects already has the form associated with it. In that case, identify which project has the form and remove it from your selection before proceeding.
6. Click **Save Changes**.

If the custom form contains any required fields (marked with a red asterisk), you do not need to complete them at this time.

Sources:
- [Add a custom form to an object: Add a custom...](https://experienceleague.adobe.com/en/docs/workfront/using/basics/work-with-custom-forms/add-a-custom-form-to-an-object#:~:text=Add%20a%20custom%20form%20to%20multiple,6b-2202-40d6-bcd0-3ee0c2316b43)",/report/67069ab6000b8979c24383d0cc8cc5c4/detail,5.333,
b38d219c-69db-48fc-935d-3aeae6c8eac9,825efc91-75de-43d4-8164-a566bcbd3fe2,825efc91-75de-43d4-8164-a566bcbd3fe2,Prime Therapeutics LLC,661cc35017f7c4806881351b8879e94e,67eac8551d9196f83757a35f34964a43,Provide a quick project summary from the past week,2025-08-14T13:19:32.220000,Summarizer,"### Project Summary
**Date Range:** Aug 07, 2025 - Aug 14, 2025

#### Progress on Tasks and Issues
- The project ""HCSC External URL mapping"" is currently in progress with no completed tasks. All tasks, such as [Author in QA](https://primetherapeutics.my.workfront.adobe.com/task/689de255000414c2a8ea31742f831a5f), [Analysis](https://primetherapeutics.my.workfront.adobe.com/task/689de255000414be17610e9e025dc2d4), [Activate in QA](https://primetherapeutics.my.workfront.adobe.com/task/689de255000414c4a9657c824ebaf62e), [QC Review](https://primetherapeutics.my.workfront.adobe.com/task/689de255000414c86434f1249287aee8), [Author in Production](https://primetherapeutics.my.workfront.adobe.com/task/689de255000414c6bb369845fcd2afc8), and [Activate to Prod](https://primetherapeutics.my.workfront.adobe.com/task/689de255000414ca70fd741416bdd234), are still pending.

#### Comment Updates
- On Aug 13, 2025, a comment was added but it was left blank.

#### System Updates
- On Aug 14, 2025, Brianna Peterson granted the Digital Operations Team and Anna Rechtzigel management access, and Mari Frenk view access.",/project/689de2540004149686e18b933d9c6f39/overview,4.989,
fc89691f-b536-47c7-a4a3-63b96c3e248d,2075d850-e0d5-4cb1-829b-dcf5c39febfc,2075d850-e0d5-4cb1-829b-dcf5c39febfc,Wray Ward,9643c70a109f3ae0e0530a093a0a1544,9643c70a12343ae0e0530a093a0a1544,"I want to allow a user to add people in the org chart view. Where is that setting? ",2025-08-14T13:11:40.888000,Help_Documentation,"To allow a user to add people in the org chart view in Workfront, you will need to adjust the user's permissions. Here are the steps to do that:

1. Navigate to the user management section in Workfront.
2. Locate the user you want to grant permissions to.
3. Check the user's access level and permissions settings.
4. Ensure that the user has the necessary permissions to manage the org chart. This may involve enabling specific settings related to user management or org chart editing.

If you are unsure about the specific permissions required, you may want to consult with your Workfront administrator or refer to the user management guidelines within your organization.

Sources:
- [Assign Work Manually using the Workload Balancer: note tip---TIPWhen adding...](https://experienceleague.adobe.com/en/docs/workfront/using/manage-resources/the-workload-balancer/assign-work-in-workload-balancer-manually#:~:text=note%20tip---TIPWhen%20adding%20a%20user%2C,the%20More%20menu%20%20Edit%20allocations%20%20Or)",/home/workspaces,4.558,
fc89691f-b536-47c7-a4a3-63b96c3e248d,37acb3ea-21d3-433c-8ef6-1b8e7e9d9905,37acb3ea-21d3-433c-8ef6-1b8e7e9d9905,Wray Ward,9643c70a109f3ae0e0530a093a0a1544,9643c70a12343ae0e0530a093a0a1544,"Where is the setting ",2025-08-14T13:18:24.005000,Help_Documentation,"To allow a user to add people in the org chart view in Workfront, you will need to adjust the user's permissions. Here are the steps to do that:

1. Navigate to the user management section in Workfront.
2. Locate the user you want to grant permissions to.
3. Check the user's access level and permissions settings.
4. Ensure that the user has the necessary permissions to manage the org chart. This may involve enabling specific settings related to user management or org chart editing.

If you are unsure about the specific permissions required, it may be helpful to consult with your Workfront administrator for guidance.

Sources:
- [Assign Work Manually using the Workload Balancer: note tip---TIPWhen adding...](https://experienceleague.adobe.com/en/docs/workfront/using/manage-resources/the-workload-balancer/assign-work-in-workload-balancer-manually#:~:text=note%20tip---TIPWhen%20adding%20a%20user%2C,the%20More%20menu%20%20Edit%20allocations%20%20Or)",/setup/access-levels,18.321,
5bcae2f1-d57e-4a2b-8df8-c8ef890b8d43,43a1dc4e-9052-49b3-b719-4096c5b1e63c,43a1dc4e-9052-49b3-b719-4096c5b1e63c,Arthrex Inc,53d92871000466a1c03dddf57effc28c,5e458a5b0035cb2da009a57e4c927247,"find all projects that have humeral head mentioned within the INC packaging design portfolio that are not complete ",2025-08-14T13:08:46.503000,Redrock_API,"I couldn't find any projects within the [INC Packaging Design](https://arthrex.my.workfront.adobe.com/portfolio/5f84bcb201d3939da62342d072dea65d) portfolio that mention ""humeral head"" and are not complete.

To get this answer, I searched for projects within the ""INC Packaging Design"" portfolio that have ""humeral head"" mentioned in their description and are not in the ""Complete"" status.",/task/6763ecc9016bba3b31647da66730b626/allPredecessors,22.144,
5bcae2f1-d57e-4a2b-8df8-c8ef890b8d43,c8968d6a-2ab1-4b17-bac8-1c3ae52fbd36,c8968d6a-2ab1-4b17-bac8-1c3ae52fbd36,Arthrex Inc,53d92871000466a1c03dddf57effc28c,5e458a5b0035cb2da009a57e4c927247,look for humeral head in the project title,2025-08-14T13:09:41.485000,Redrock_API,"I found one project within the [INC Packaging Design](https://arthrex.my.workfront.adobe.com/portfolio/5f84bcb201d3939da62342d072dea65d) portfolio that mentions ""humeral head"" in the title and is not complete:

| Project |
|---------|
| [SR - UNIVERS II Humeral Heads](https://arthrex.my.workfront.adobe.com/project/6682856c0168b63e4b6c8144678f71a3) |

To get this answer, I searched for projects within the ""INC Packaging Design"" portfolio that have ""humeral head"" mentioned in their name and are not in the ""Complete"" status.",/task/6763ecc9016bba3b31647da66730b626/allPredecessors,16.786,
dd0700db-3f2c-4d99-8b08-ab6398c1b73b,85ad2a3d-b4c6-4ac6-8bc9-56c03e534fb2,85ad2a3d-b4c6-4ac6-8bc9-56c03e534fb2,Arthrex Inc,53d92871000466a1c03dddf57effc28c,5a26ff0e0091dbbb1673e8235a5ee893,provide list of tasks that need updated commit date and/or updates,2025-08-14T13:08:23.695000,Redrock_API,"Here are the tasks that need an updated commit date and/or have updates:

### Tasks Needing Updated Commit Date
| Task | Status |
|------|--------|
| [Terminal Cleaning Validation](https://arthrex.my.workfront.adobe.com/task/59380b680008dc0735aa75932242ffa6) | New |
| [BioCompatibility Assessment](https://arthrex.my.workfront.adobe.com/task/59380b680008dbff92b9fbed2915a6c8) | New |
| [Design Validation Report](https://arthrex.my.workfront.adobe.com/task/59380b680008dbdd8ab0d7f755e97f10) | In Progress |
| [Review and Approve DHF](https://arthrex.my.workfront.adobe.com/task/59380b680008dc0a7fbe9364014e6775) | New |
| [Design Verification Report](https://arthrex.my.workfront.adobe.com/task/59380b680008dbca5ee962b105e23eb7) | In Progress |
| [Phase 3 Closeout Meeting](https://arthrex.my.workfront.adobe.com/task/59380b680008dc31d21181ec729b2b5a) | New |
| [Phase 4 Start](https://arthrex.my.workfront.adobe.com/task/59380b680008dc3470d4b35cc194af8f) | New |
| [Design Freeze](https://arthrex.my.workfront.adobe.com/task/59396176001421d8ada1b6ad77cc8d9a) | In Progress |
| [Design Traceability Matrix (Phase 4)](https://arthrex.my.workfront.adobe.com/task/59380b680008dc36292cfb24c9439166) | New |
| [Phase Two Meeting](https://arthrex.my.workfront.adobe.com/task/59396176001421feebc8264837f1f840) | New |
| [Phase 3 Start](https://arthrex.my.workfront.adobe.com/task/59396176001422063ac470f104f2e249) | New |
| [Residual Risk Review and Approval](https://arthrex.my.workfront.adobe.com/task/59380b680008dc3c7c52cd5b9340f353) | New |
| [Verification and Validation Methods](https://arthrex.my.workfront.adobe.com/task/5939617600142209e99a3381c322ea13) | New |
| [Fill out UDI form - Eng](https://arthrex.my.workfront.adobe.com/task/593961760014231bbe3717a3cd04560d) | New |
| [Phase 4 Checklist](https://arthrex.my.workfront.adobe.com/task/59380b680008dc471550ddcde03c0353) | New |
| [UDI Communication](https://arthrex.my.workfront.adobe.com/task/59380b680008dc59909c7c08bc1a8e58) | New |
| [Circulate ERC](https://arthrex.my.workfront.adobe.com/task/5939617600142322b5fd19809f8f377c) | New |
| [Finalize Verification Protocols](https://arthrex.my.workfront.adobe.com/task/5939617600142237637de5964f8dedeb) | New |
| [ERC Signoff](https://arthrex.my.workfront.adobe.com/task/5939617600142324e387e5d9d0305635) | New |
| [Preliminary dFMEA](https://arthrex.my.workfront.adobe.com/task/593961760014220c4a36a4d95660a2d9) | New |

To get this answer, I searched for tasks where the due date is in the past and the status is not 'Completed' or 'Cancelled'.

### Tasks with Updates
| Task | Last Updated |
|------|--------------|
| [Assembly - V1 (White/Blue)](https://arthrex.my.workfront.adobe.com/task/652eb5fd1375ed6970d20173e5a6c6a2) | 2024-03-25 |
| [Material Request - V2 (White/Black)](https://arthrex.my.workfront.adobe.com/task/652ec05e0004b8dd0f302fb77f5158a8) | 2024-03-25 |
| [Execution](https://arthrex.my.workfront.adobe.com/task/607f36780001823d6aff2e2c5bf12d76) | 2022-05-05 |
| [Design Verification](https://arthrex.my.workfront.adobe.com/task/607f36780001828366a45e5ffb44e191) | 2022-05-05 |
| [Implement the change](https://arthrex.my.workfront.adobe.com/task/607f3678000182b9ab03260a2c6338b9) | 2022-07-15 |
| [Phase 4 Checklist and FDR Approval](https://arthrex.my.workfront.adobe.com/task/5eea5173012deadf2c87edef87408440) | 2020-12-07 |
| [Assembly](https://arthrex.my.workfront.adobe.com/task/6411f5b0015ff85c63c677cd08957a0c) | 2023-05-02 |
| [Fill out UDI form - UDI Global](https://arthrex.my.workfront.adobe.com/task/5eea54b0012ffd92fa8f7b97cda74e1f) | 2020-12-07 |
| [Final Cleaning Assessment](https://arthrex.my.workfront.adobe.com/task/5f15a44900ade849d244c780452f6075) | 2020-12-07 |
| [Draft and finalize Verification Protocols](https://arthrex.my.workfront.adobe.com/task/5f6a06a20266221af24131b43709aab7) | 2020-12-07 |
| [Initial Record of User Needs](https://arthrex.my.workfront.adobe.com/task/65fb2d520000bd552a7ca85c545f786f) | 2024-10-18 |
| [DTM Phase 1 Deliverables Approval](https://arthrex.my.workfront.adobe.com/task/65fb2d520000bd6d4bd32f1ec4b36dae) | 2024-10-18 |
| [Project Timeline](https://arthrex.my.workfront.adobe.com/task/65fb2d520000bd74e95bb0c45ba6c4a6) | 2024-10-18 |
| [Packaging Design Validation](https://arthrex.my.workfront.adobe.com/task/5f6247950077169984ae3ac438055ba2) | 2021-06-23 |
| [Packaging Evaluation & Validation Report](https://arthrex.my.workfront.adobe.com/task/5f6247950077169de887d37eeb559a31) | 2021-06-23 |
| [BioCompatibility Assessment](https://arthrex.my.workfront.adobe.com/task/5f624795007716a496709e75ccfc990b) | 2021-06-23 |
| [Fill out UDI form - UDI Global](https://arthrex.my.workfront.adobe.com/task/5f624795007716e56ad8f3c44c2f1955) | 2021-06-23 |
| [Label Creation and Approval in ROBAR](https://arthrex.my.workfront.adobe.com/task/5f625cfe0093a35ff8686de1da6a34ff) | 2021-06-23 |
| [Load Labels (LPNs) into Agile and process BOM & ECO](https://arthrex.my.workfront.adobe.com/task/5f625cfe0093a3619e7550b24121d7b9) | 2021-06-23 |
| [Initial Design Review Meeting](https://arthrex.my.workfront.adobe.com/task/65fb2d520000bd7b2cca496b13236a9c) | 2024-10-18 |

To get this answer, I searched for tasks that have updates or comments.",/dashboards/content-dashboard__5a300bdb003b627a94ed05afeb72f615,96.021,
dd0700db-3f2c-4d99-8b08-ab6398c1b73b,466b1b40-905e-42e6-9833-57763351aebc,466b1b40-905e-42e6-9833-57763351aebc,Arthrex Inc,53d92871000466a1c03dddf57effc28c,5a26ff0e0091dbbb1673e8235a5ee893,"provide list of tasks that need updated commit date and/or updates. tasks need to be active, need to be ready for me meaning the predecessor tasks need to be completed. ",2025-08-14T14:08:17.478000,,,/dashboards/content-dashboard__5a300bdb003b627a94ed05afeb72f615,,
90794954-132a-4145-999e-bcefc9ab4793,da664c4a-cb91-459b-bb79-6658ce0386d2,da664c4a-cb91-459b-bb79-6658ce0386d2,Caterpillar Inc.,a083ac6f4af014a6e053a7656a0a40a1,604fd0df00460a9ef64e5ceeab9cd69d,"Can you provide the code to convert this from a revenue forecast to actual revenue based on actual hours logged within the task? aggregator.displayformat=currencyStringCurrencyRounded
aggregator.function=SUM
aggregator.name=Revenue Forecast
aggregator.valueexpression=SUM(SUM({workRequired}/60)*{role}.{billingPerHour})
aggregator.valueformat=HTML
displayname=Revenue Forecast
linkedname=task
name=Revenue Forecast
querysort=workRequired
valueexpression=SUM(SUM({workRequired}/60)*{role}.{billingPerHour})
valueformat=currencyStringCurrencyRounded",2025-08-14T12:12:40.032000,Default,"I'm sorry, but I cannot provide code or assist with technical issues. For help with converting your revenue forecast to actual revenue based on actual hours logged within the task, I recommend reaching out to Adobe Workfront Customer Service.

Is there anything else I can assist you with? Perhaps some help with writing or generating ideas?",/report/63cabb540054a3ca2aa4e5d5a9cf4ced/edit,12.959,
6f7dc6e4-44bf-4842-9359-7692ad585724,1dc12a11-53e0-4d49-9898-5dff98d4352c,1dc12a11-53e0-4d49-9898-5dff98d4352c,Arthrex Inc,53d92871000466a1c03dddf57effc28c,5fcf9cb201ddc7f055677cf30631f1cd,Are there any tasks that are due next week?,2025-08-14T12:11:01.874000,Redrock_API,"There are no tasks due next week that are not completed or cancelled. All the tasks found are already marked as complete.

To get this answer, I searched for tasks with a planned completion date within the next week and excluded those that are completed or cancelled.",/task/65c227550011f92abca39bdd6246363d/updates,23.505,
89dba760-1dec-40d7-8ccb-5391d6d8fded,2d11d159-e5f2-4def-89bd-00f384b44f47,2d11d159-e5f2-4def-89bd-00f384b44f47,Arthrex Inc,53d92871000466a1c03dddf57effc28c,5fcf9cb201ddc7f055677cf30631f1cd,Do I have any outstanding tasks due this week?,2025-08-14T12:09:59.194000,Redrock_API,"You have one outstanding task due this week:

| Task |
|------|
| [i90 Ablation Probe - H.R. - CN#7599 - T263 Monitor Mold Design Development / Design Approval](https://arthrex.my.workfront.adobe.com/task/65c227550011f92abca39bdd6246363d) |

To get this answer, I searched for tasks assigned to you that are due this week and are not completed or cancelled.",/home/workspaces,15.035,
974c551e-6cb8-4472-9888-caf97c8bf513,14eee98e-a866-426c-891a-282f116150ce,14eee98e-a866-426c-891a-282f116150ce,48b62f2392454467abff421b14278c57,48b62f2392454467abff421b14278c57,68595301002b5373be5edbd72e7ce7a8,explain all the things you can do in planning,2025-08-14T12:07:27.988000,Maestro,"In planning, you can create, update, and delete records in various record types, filter and sort records based on specific criteria, restore deleted records, and fetch details of specific records or record types. Additionally, you can view and manage users, track changes to records, and handle complex operations using multiple tools simultaneously.",/maestro/workspaces/Ws6871022c9882c0706d931df5,6.091,
974c551e-6cb8-4472-9888-caf97c8bf513,83825ab1-a192-47b1-b6b3-e07e94e3e653,83825ab1-a192-47b1-b6b3-e07e94e3e653,48b62f2392454467abff421b14278c57,48b62f2392454467abff421b14278c57,68595301002b5373be5edbd72e7ce7a8,"explain what only you can do, as ai assistent",2025-08-14T12:08:05.063000,Default,"Hello, I'm an AI Assistant here to help. I can assist you with a variety of tasks related to Adobe Workfront and Fusion. Here are some of the things I can do:

1. **Workfront Planning**: I can help you create, update, and manage records, campaigns, marketing plans, and workspaces. I can also help you find records based on specific criteria and summarize information from files.

2. **Summarization and Explanation**: I can summarize or explain the details of projects, tasks, issues, portfolios, programs, documents, images, or files. I can also help you write descriptions and summarize comments and updates.

3. **Help Documentation**: I can answer questions using help documentation, such as ""How do I convert an issue to a project?"" or ""What are the licensing models for Workfront Fusion?""

4. **Formulas**: I can generate formulas in Workfront or explain what a specific formula does.

5. **API Calls**: I can perform search operations, view existing data, and answer questions about your data, such as ""What are my incomplete tasks?"" or ""Show me overdue items.""

For more detailed information, you can refer to the [AI Assistant Documentation](https://experienceleague.adobe.com/en/docs/workfront/using/basics/ai-assistant/ai-assistant).

What can I help you with today?",/maestro/workspaces/Ws6871022c9882c0706d931df5,4.302,
